Date,Close,High,Low,Open,Volume,Date_final
2020-01-02,62.44239044189453,63.18901993105479,62.099553869741335,63.14330412555506,3004200,2020-01-02
2020-01-03,62.29001235961914,62.89188571464077,62.26715736592599,62.328102078253735,2840700,2020-01-03
2020-01-06,62.76997375488281,62.96806002006429,62.35856650222634,62.35856650222634,2164400,2020-01-06
2020-01-07,62.632843017578125,62.83854956665307,62.44237700457762,62.6099880260279,2555100,2020-01-07
2020-01-08,62.23667526245117,62.838548551315135,62.13762921725197,62.79283275639191,2591100,2020-01-08
2020-01-09,62.411888122558594,62.51854860155354,62.09952695194773,62.11476167213551,2206500,2020-01-09
2020-01-10,62.52617263793945,62.952814579643594,62.44998740728665,62.518552371106026,2420200,2020-01-10
2020-01-13,62.51094436645508,62.785215875151806,62.42713886032213,62.53379935675295,1726600,2020-01-13
2020-01-14,62.43475341796875,62.617604965774426,61.90907120257053,62.4576142208653,2872000,2020-01-14
2020-01-15,63.22710037231445,63.22710037231445,62.571896777777575,62.59475758345272,2749400,2020-01-15
2020-01-16,63.623268127441406,63.79849360303789,63.0899598075498,63.23471583635146,2657700,2020-01-16
2020-01-17,64.03468322753906,64.06515267805372,63.11282250401276,63.79850139183468,3610800,2020-01-17
2020-01-21,64.01943969726562,64.22514626027792,63.26519586219812,63.99658470416689,4520000,2020-01-21
2020-01-22,63.760406494140625,64.31656401557771,63.745165957558946,64.19466878573242,2279400,2020-01-22
2020-01-23,64.0499038696289,64.10323411514656,63.539456403594045,63.76039765289887,2270900,2020-01-23
2020-01-24,63.996585845947266,64.25561685577019,63.59279879383393,64.02706110814324,2640800,2020-01-24
2020-01-27,63.47850799560547,64.1489462204231,63.37946776852045,63.958480221178895,2226000,2020-01-27
2020-01-28,64.39274597167969,64.46893702557306,63.5623169598062,63.57755168304808,2718800,2020-01-28
2020-01-29,65.05557250976562,65.10890276219388,64.33180396787338,64.44607892838995,2973100,2020-01-29
2020-01-30,65.8860092163086,66.04599997807898,64.70511754899537,65.01747880410089,3380500,2020-01-30
2020-01-31,65.32984161376953,65.98504515501749,64.93367486938212,65.79457914448172,3968300,2020-01-31
2020-02-03,65.39840698242188,65.62696852146945,65.23841623011313,65.48221249256855,2030300,2020-02-03
2020-02-04,64.42323303222656,65.55841484250146,64.40037803689634,65.51269903927864,3025800,2020-02-04
2020-02-05,64.69747924804688,64.92604073690651,64.08799163202137,64.33178784094359,2604600,2020-02-05
2020-02-06,64.96414947509766,65.28413681575596,64.58321742377466,64.83463397266267,1594300,2020-02-06
2020-02-07,64.61369323730469,65.23842157430823,64.57560351938412,65.09367134611111,2276700,2020-02-07
2020-02-10,64.4460678100586,64.75843481507805,64.15656160576005,64.6136788066485,2329800,2020-02-10
2020-02-11,64.9260482788086,65.68791224675977,64.65177678534131,64.9489032678374,3759800,2020-02-11
2020-02-12,65.35269927978516,65.65744607162736,64.6441654590907,64.75844623260173,3463800,2020-02-12
2020-02-13,65.70315551757812,66.2136088600694,65.3298437522255,65.3298437522255,3571400,2020-02-13
2020-02-14,66.63262939453125,66.74691016502211,65.67267905999405,65.8174350901199,2881300,2020-02-14
2020-02-18,67.79067993164062,67.81353492791992,66.51836228398773,66.96024492059622,3419500,2020-02-18
2020-02-19,66.92212677001953,67.95826220999783,66.78499683868424,67.7906570230678,2665800,2020-02-19
2020-02-20,67.99636840820312,68.0496986607267,66.83071730835806,66.8916678291169,3034800,2020-02-20
2020-02-21,68.09540557861328,68.3772973650078,67.73733436354303,67.84399486378716,3126400,2020-02-21
2020-02-24,68.41539764404297,69.24582671256267,67.69162327061431,67.8363793078124,4665600,2020-02-24
2020-02-25,66.88404846191406,68.67442789225234,66.70120270973594,68.41539689438015,3879900,2020-02-25
