Date,Close,High,Low,Open,Volume,Date_final
2021-06-21,129.07852172851562,129.1858438437529,126.06376624672313,127.12722136946698,79663300,2021-06-21
2021-06-22,130.7175750732422,130.8151460223462,128.4150406144124,128.91263161271146,74783600,2021-06-22
2021-06-23,130.4444122314453,131.0493254021088,129.98585550457855,130.51271488266488,60214200,2021-06-23
2021-06-24,130.1614532470703,131.36149842351492,129.69313058879897,131.1761225655203,68711000,2021-06-24
2021-06-25,129.8687286376953,130.62973419206207,129.5760307581929,130.21021197832025,70783700,2021-06-25
2021-06-28,131.4981231689453,131.95667992046137,130.10295063063353,130.16148725640332,62111300,2021-06-28
2021-06-29,133.01034545898438,133.16645300747723,131.0785629298999,131.51760238370522,64556100,2021-06-29
2021-06-30,133.62503051757812,134.0640700400228,132.56156070353867,132.8542586809143,63261400,2021-06-30
2021-07-01,133.92747497558594,133.98601159157678,132.4542339993765,133.27379128495963,52485800,2021-07-01
2021-07-02,136.55198669433594,136.59100614570704,134.39579354693674,134.54213509862615,78852600,2021-07-02
2021-07-06,138.5618133544922,139.66428770082487,136.65929888430668,136.65929888430668,108181800,2021-07-06
2021-07-07,141.04971313476562,141.36191336128311,139.1862182535438,140.04478004189397,104911600,2021-07-07
2021-07-08,139.7521209716797,140.55214628534262,137.24469315334258,138.13253828734636,105575500,2021-07-08
2021-07-09,141.5765380859375,142.1033824089943,139.1764331121068,139.2740040435633,99890800,2021-07-09
2021-07-12,140.98143005371094,142.75712026323748,140.49360503622404,142.64979816390084,76299700,2021-07-12
2021-07-13,142.09365844726562,143.86934850619764,140.1326074026889,140.5228614286861,100827100,2021-07-13
2021-07-14,145.51817321777344,145.92795926693185,144.08396670742601,144.49375275658443,127050800,2021-07-14
2021-07-15,144.86447143554688,146.3474632313837,143.50831887175875,145.6059747770822,106820300,2021-07-15
2021-07-16,142.8253936767578,146.1133292004128,142.32781756831105,144.8449961921481,93251400,2021-07-16
2021-07-19,138.9813232421875,140.56188618036083,138.22031752231123,140.2496710710599,121434600,2021-07-19
2021-07-20,142.5912322998047,143.5181116494979,139.47892150687957,139.9667464752501,96350000,2021-07-20
2021-07-21,141.85951232910156,142.57174758950413,141.10827250404336,141.98635160042446,74993500,2021-07-21
2021-07-22,143.2254180908203,144.59132208932277,142.25951926436974,142.38635852395822,77338200,2021-07-22
2021-07-23,144.9425506591797,145.09865822031367,143.34248537564744,143.95714959308972,71447400,2021-07-23
2021-07-26,145.36209106445312,146.18163344756866,144.10349429509156,144.6596219111436,72434100,2021-07-26
2021-07-27,143.19613647460938,145.57672455410125,142.00584243486344,145.48890475095865,104818600,2021-07-27
2021-07-28,141.44973754882812,143.391286472983,139.06914908747908,141.28387882976534,118931200,2021-07-28
2021-07-29,142.09365844726562,142.98150347673163,141.05947187985987,141.16679397009463,56699500,2021-07-29
2021-07-30,142.3082733154297,142.7668298895043,140.6008862507108,140.8643158519786,70440600,2021-07-30
2021-08-02,141.97659301757812,143.37176538004852,141.71316334757606,142.79613544954273,62880000,2021-08-02
2021-08-03,143.77175903320312,144.43519376937195,141.64483467000184,142.25949882463198,64786600,2021-08-03
2021-08-04,143.37176513671875,144.19130756729243,142.71808142038705,143.68398028393023,56368300,2021-08-04
2021-08-05,143.47906494140625,144.24007063545545,142.6107371680816,143.40101116673,46397700,2021-08-05
2021-08-06,142.79510498046875,143.74290453377364,142.29678337483543,143.0003050001657,54126800,2021-08-06
2021-08-09,142.74624633789062,143.34228507821692,142.18930041536296,142.8537292225246,48908700,2021-08-09
2021-08-10,142.2675018310547,144.3292085832048,141.97436527249621,143.08827226738262,69023100,2021-08-10
2021-08-11,142.521484375,143.36180086367284,142.19903578997616,142.70713794603233,48493500,2021-08-11
2021-08-12,145.48214721679688,145.63848865290169,142.5019538202862,142.84394884807298,72282600,2021-08-12
2021-08-13,145.68734741210938,146.01956178212575,144.87634298445295,145.56031813141018,59375000,2021-08-13
2021-08-16,147.66111755371094,147.72952253031957,143.1175540441941,145.1401675406519,103296000,2021-08-16
2021-08-17,146.75241088867188,148.20829780218608,145.67758203815535,146.79148879708086,92229700,2021-08-17
2021-08-18,143.01007080078125,147.2702784625577,142.8048707810112,146.37133747643588,86326000,2021-08-18
2021-08-19,143.34231567382812,144.61256415166383,141.19267243186096,141.71054055666755,86960300,2021-08-19
2021-08-20,144.79818725585938,145.10108950161558,143.42045616108942,144.06535347049768,60549600,2021-08-20
2021-08-23,146.28338623046875,146.75239563031982,144.50503593715925,144.91542102572143,60131800,2021-08-23
2021-08-24,146.1954345703125,147.40705833624506,145.73619092005404,146.02932738546966,48606400,2021-08-24
2021-08-25,144.9642791748047,146.87942449217206,144.4170990582826,146.38108802855803,58991300,2021-08-25
2021-08-26,144.16307067871094,145.70690913613237,144.13375851701343,144.95454377317253,48597200,2021-08-26
