Date,Close,High,Low,Open,Volume
2019-12-31,5.856666564941406,5.866124871296389,5.727984130284848,5.747149508368001,231004000
2020-01-02,5.971409797668457,5.971409797668457,5.892010445596926,5.942537349164542,237536000
2020-01-03,5.875831604003906,5.9196385190543355,5.826797767959651,5.851688071391556,205384000
2020-01-06,5.900472164154053,5.905699084702137,5.756358226332289,5.782492829072712,262636000
2020-01-07,5.971907615661621,6.017705602199702,5.883796256515214,5.928847472247913,314856000
2020-01-08,5.983108043670654,6.0244258788447835,5.927602987861085,5.967676046816965,277108000
2020-01-09,6.048818588256836,6.121249187426067,5.9950558356906445,6.069477507253272,255112000
2020-01-10,6.081175327301025,6.186460989072398,6.066988106452884,6.156095000345665,316296000
2020-01-13,6.271835803985596,6.296974877112293,6.141659812661976,6.164310282284997,319840000
2020-01-14,6.154850959777832,6.254411699514828,6.141658799771101,6.229023390430331,359088000
2020-01-15,6.112288475036621,6.189945996094547,6.086402634683979,6.16754476983772,263104000
2020-01-16,6.195919036865234,6.201892728222069,6.14240505473656,6.16580181474124,284192000
2020-01-17,6.2046308517456055,6.222551926626451,6.157090558824123,6.2150846934070065,253792000
2020-01-21,6.171278953552246,6.2048807947316265,6.137179106871274,6.168043104649625,217916000
2020-01-22,6.225290298461914,6.311908122294993,6.197662150369321,6.216578763004167,239240000
2020-01-23,6.293736934661865,6.302199702937728,6.176504379109677,6.265362496520287,244516000
2020-01-24,6.234499931335449,6.459009733569713,6.180239170582056,6.409229123297355,373512000
2020-01-27,5.978628158569336,6.029653066688247,5.780252977773536,5.9298430881536515,470536000
2020-01-28,6.172025203704834,6.2043822657718435,5.991321857565568,6.044587078302899,310976000
2020-01-29,6.111541748046875,6.19367941361647,6.071716979375738,6.157588498886928,258848000
2020-01-30,6.118260860443115,6.131701783224077,5.958714942205189,6.013721985150289,290504000
2020-01-31,5.884792804718018,6.084412318689391,5.842977430369718,6.0724649332346985,370420000
2020-02-03,5.9818644523620605,6.001278596035723,5.8604000101128895,5.8666224677137775,255564000
2020-02-04,6.151117324829102,6.170283177377277,6.073709042756878,6.1237384171402685,271544000
2020-02-05,6.241469383239746,6.282289219268242,6.1580869292600395,6.272084141575343,208220000
2020-02-06,6.328335285186768,6.328335285186768,6.194675177734428,6.275817310153531,218284000
2020-02-07,6.262127876281738,6.310414943243129,6.236739566476,6.28826248219082,189752000
2020-02-10,6.545377254486084,6.5461235504382325,6.279798440003233,6.284776594808722,529608000
2020-02-11,6.667837619781494,6.782581587232491,6.591673645110323,6.653650398908643,638556000
2020-02-12,6.783576965332031,6.7900486622411735,6.6817759196296365,6.720604676855418,374644000
2020-02-13,6.739770412445068,6.8069740890850765,6.6982038099789944,6.725583191145601,528016000
2020-02-14,7.212934494018555,7.341865703677368,7.118600663539786,7.1499621936544155,1041924000
2020-02-18,7.381687641143799,7.40010671858575,7.090223472274565,7.109637610964991,620164000
2020-02-19,7.832947731018066,7.850620039502541,7.504148319348195,7.504148319348195,694332000
2020-02-20,7.68360710144043,7.8732702620915855,7.376212893406577,7.784910141275894,810052000
2020-02-21,7.319462776184082,7.596490985458571,7.234587272467049,7.571351919174895,768180000
2020-02-24,6.801996231079102,7.015803419302738,6.6705759553181165,6.725085479935204,856916000
2020-02-25,6.522479057312012,6.939141090526179,6.420678006754452,6.877164335215975,1055496000
2020-02-26,6.661863803863525,6.856007590893167,6.52123447502592,6.522727541844706,747732000
2020-02-27,6.291027545928955,6.649661074979793,6.19862956404981,6.348309154901602,906416000
2020-02-28,6.726119041442871,6.785642298672568,6.0218031708162405,6.038489443963422,1133252000
2020-03-02,6.88451623916626,6.913406434424971,6.500230754612157,6.896221855785766,890744000
2020-03-03,6.622015476226807,7.000074707621005,6.536590903035929,6.940302540308167,652792000
2020-03-04,7.085749626159668,7.095213590189476,6.6546421469896755,6.729357727492429,597408000
